route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,605009,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338837,45272,0,0
1,1,605010,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338838,45272,0,0
1,1,605011,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338839,45272,0,0
1,1,605012,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338840,45272,0,0
1,1,605013,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338841,45272,0,0
1,1,605014,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338842,45272,0,0
1,1,605015,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338843,45272,0,0
1,1,605016,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338836,45272,0,0
1,1,605017,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338837,45272,0,0
1,1,605018,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338838,45272,0,0
1,1,605019,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338833,45272,0,0
1,1,605020,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338841,45272,0,0
1,1,605021,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338826,45272,0,0
1,1,605022,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338844,45272,0,0
1,1,605023,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338845,45272,0,0
1,1,605024,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338829,45272,0,0
1,1,605025,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338831,45272,0,0
1,1,605026,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338839,45272,0,0
1,1,605027,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338844,45273,0,0
1,1,605028,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338845,45273,0,0
1,1,605029,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338829,45273,0,0
1,1,605030,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338831,45273,0,0
1,1,605031,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338839,45273,0,0
1,1,605032,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338834,45273,0,0
1,1,605033,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338842,45273,0,0
1,1,605034,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338843,45273,0,0
1,1,605035,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338836,45273,0,0
1,1,605036,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338837,45273,0,0
1,1,605037,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338838,45273,0,0
1,1,605038,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338833,45273,0,0
1,1,605039,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338834,45272,0,0
1,1,605040,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338846,45272,0,0
1,1,605041,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338842,45272,0,0
1,1,605042,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338843,45272,0,0
1,1,605043,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338847,45272,0,0
1,1,605044,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,340399,45272,0,0
1,1,605045,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338837,45272,0,0
1,1,605046,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338831,45272,0,0
1,1,605047,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,340405,45272,0,0
1,1,605048,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338833,45272,0,0
1,1,605049,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338849,45272,0,0
1,1,605050,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338841,45272,0,0
1,1,605051,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338849,45273,0,0
1,1,605052,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338841,45273,0,0
1,1,605053,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,340417,45273,0,0
1,1,605054,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338826,45273,0,0
1,1,605055,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338844,45273,0,0
1,1,605056,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,340419,45273,0,0
1,1,605057,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338845,45273,0,0
1,1,605058,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,0,338836,45273,0,0
